Time,User,Computer,Process Name,Start/End
2026-03-30T09:30:01.543Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSoftwareManager\AsusUpdateChecker.exe,Start
2026-03-30T09:30:01.668Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSystemAnalysis\AsusSystemAnalysis.exe,Start
2026-03-30T09:30:27.244Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSoftwareManager\AsusUpdateChecker.exe,Start
2026-03-30T09:30:29.954Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T09:30:58.020Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,Start
2026-03-30T09:30:58.023Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\LogonUI.exe,Start
2026-03-30T09:30:58.075Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\provtool.exe,Start
2026-03-30T09:30:58.080Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\cmd.exe,Start
2026-03-30T09:30:58.098Z,NETWORK SERVICE,DESKTOP-C332RF6,C:\Windows\System32\Speech_OneCore\common\SpeechModelDownload.exe,Start
2026-03-30T09:30:58.104Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\UCPDMgr.exe,Start
2026-03-30T09:30:58.110Z,LOCAL SERVICE,DESKTOP-C332RF6,C:\Windows\System32\appidcertstorecheck.exe,Start
2026-03-30T09:30:58.111Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Microsoft Visual Studio\Installer\resources\app\ServiceHub\Services\Microsoft.VisualStudio.Setup.Service\BackgroundDownload.exe,Start
2026-03-30T09:30:58.247Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\reg.exe,Start
2026-03-30T09:46:05.532Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\svchost.exe,Start
2026-03-30T09:47:14.521Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\sdbinst.exe,Start
2026-03-30T10:01:44.937Z,PC,DESKTOP-C332RF6,C:\Windows\System32\taskhostw.exe,Start
2026-03-30T10:01:45.007Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T10:01:45.019Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSoftwareManager\AsusUpdateChecker.exe,Start
2026-03-30T10:01:45.037Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,Start
2026-03-30T10:01:45.049Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,Start
2026-03-30T10:01:45.061Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSystemAnalysis\AsusSystemAnalysis.exe,Start
2026-03-30T10:01:45.067Z,PC,DESKTOP-C332RF6,C:\Windows\System32\DeviceCensus.exe,Start
2026-03-30T10:01:45.097Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,Start
2026-03-30T10:01:46.727Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\svchost.exe,Start
2026-03-30T10:01:47.506Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T10:12:43.890Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\UUS\Packages\Preview\amd64\MoUsoCoreWorker.exe,Start
2026-03-30T10:33:52.884Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\svchost.exe,Start
2026-03-30T10:33:52.972Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T10:33:52.972Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\taskhostw.exe,Start
2026-03-30T10:33:53.047Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSoftwareManager\AsusUpdateChecker.exe,Start
2026-03-30T10:33:54.537Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\ASUS\Update\AsusUpdate.exe,Start
2026-03-30T10:33:54.546Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\ASUS\Update\AsusUpdate.exe,Start
2026-03-30T10:33:54.571Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T10:33:54.584Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSystemAnalysis\AsusSystemAnalysis.exe,Start
2026-03-30T10:33:54.590Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,Start
2026-03-30T10:33:54.768Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T10:33:54.864Z,PC,DESKTOP-C332RF6,C:\Program Files\ASUS\AacAmbientHal\AacAmbientLighting.exe,Start
2026-03-30T10:33:54.878Z,PC,DESKTOP-C332RF6,C:\Program Files\ASUS\AacAmbientHal\AacAmbientLighting.exe,Start
2026-03-30T10:33:54.925Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T10:33:54.954Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T10:33:55.030Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T10:33:55.033Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\ASUS\Update\1.3.107.155\AsusCrashHandler.exe,Start
2026-03-30T10:33:55.037Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\ASUS\Update\1.3.107.155\Get-AppxVersion.exe,Start
2026-03-30T10:33:55.042Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\ASUS\Update\1.3.107.155\AsusCrashHandler64.exe,Start
2026-03-30T10:33:55.058Z,SYSTEM,DESKTOP-C332RF6,C:\Program Files (x86)\Google\GoogleUpdater\148.0.7730.0\updater.exe,Start
2026-03-30T10:33:55.278Z,PC,DESKTOP-C332RF6,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,Start
2026-03-30T10:33:55.331Z,PC,DESKTOP-C332RF6,C:\Program Files (x86)\ASUS\Update\1.3.107.155\Get-AppxVersion.exe,Start
2026-03-30T10:34:04.525Z,SYSTEM,DESKTOP-C332RF6,C:\Windows\System32\ctfmon.exe,Start
2026-03-30T10:34:04.967Z,PC,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSystemAnalysis\AsusSystemAnalysis.exe,Start
2026-03-30T10:34:04.969Z,PC,DESKTOP-C332RF6,C:\Program Files\AMD\CIM\Bin64\InstallManagerApp.exe,Start
2026-03-30T10:34:04.969Z,PC,DESKTOP-C332RF6,C:\Program Files\AMD\CIM\Bin64\InstallManagerApp.exe,Start
2026-03-30T10:34:04.969Z,PC,DESKTOP-C332RF6,C:\Windows\System32\taskhostw.exe,Start
2026-03-30T10:34:05.006Z,PC,DESKTOP-C332RF6,C:\Windows\System32\cmd.exe,Start
2026-03-30T10:34:05.018Z,PC,DESKTOP-C332RF6,C:\Windows\System32\ASUSACCI\ArmouryCrateKeyControl.exe,Start
2026-03-30T10:34:05.023Z,PC,DESKTOP-C332RF6,C:\Windows\System32\ASUSACCI\AsCheckASCI.exe,Start
2026-03-30T10:34:05.027Z,PC,DESKTOP-C332RF6,C:\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_d5b92bc7afd7593a\ASUSSystemAnalysis\AsusSystemAnalysis.exe,Start
2026-03-30T10:34:05.060Z,PC,DESKTOP-C332RF6,C:\Windows\System32\schtasks.exe,Start
2026-03-30T10:34:05.097Z,PC,DESKTOP-C332RF6,C:\Windows\System32\schtasks.exe,Start
2026-03-30T10:34:05.113Z,PC,DESKTOP-C332RF6,C:\Windows\System32\schtasks.exe,Start
2026-03-30T10:34:05.155Z,PC,DESKTOP-C332RF6,C:\Windows\System32\cmd.exe,Start
2026-03-30T10:34:05.173Z,PC,DESKTOP-C332RF6,C:\Windows\System32\schtasks.exe,Start
2026-03-30T10:34:05.199Z,PC,DESKTOP-C332RF6,C:\Windows\System32\cmd.exe,Start
2026-03-30T10:34:05.224Z,PC,DESKTOP-C332RF6,C:\Windows\System32\schtasks.exe,Start
2026-03-30T10:34:05.246Z,PC,DESKTOP-C332RF6,C:\Windows\System32\schtasks.exe,Start
2026-03-30T10:34:05.252Z,PC,DESKTOP-C332RF6,C:\Windows\System32\schtasks.exe,Start
2026-03-30T10:34:05.284Z,PC,DESKTOP-C332RF6,C:\Windows\System32\cmd.exe,Start
2026-03-30T10:34:05.302Z,PC,DESKTOP-C332RF6,C:\Windows\System32\schtasks.exe,Start
2026-03-30T10:34:06.290Z,PC,DESKTOP-C332RF6,C:\Windows\System32\dllhost.exe,Start
